split,image_member,json_member,object_index,folder_target_class,object_major,object_detail,object_class,is_target_object,is_known_training_class,source_geometry,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area_ratio,bbox_aspect_ratio
Training,Training/images/플라스틱류/욕실용품/24_X649_C501_0329/24_X649_C501_0329_4.jpg,Training/labels/플라스틱류/욕실용품/24_X649_C501_0329/24_X649_C501_0329_4.json,0,플라스틱류/욕실용품,플라스틱류,욕실용품,플라스틱류/욕실용품,True,True,BOX,595.0,112.0,985.0,1173.0,390.0,1061.0,0.1495857192434496,0.36757775683317623
Training,Training/images/플라스틱류/장남감/24_X004_C052_1012/24_X004_C052_1012_0.jpg,Training/labels/플라스틱류/장남감/24_X004_C052_1012/24_X004_C052_1012_0.json,0,플라스틱류/장남감,플라스틱류,장남감,플라스틱류/장남감,True,True,BOX,699.0,431.0,1054.0,640.0,355.0,209.0,0.02682160622361039,1.6985645933014355
Training,Training/images/플라스틱류/장남감/24_X015_C173_1211/24_X015_C173_1211_3.jpg,Training/labels/플라스틱류/장남감/24_X015_C173_1211/24_X015_C173_1211_3.json,0,플라스틱류/장남감,플라스틱류,장남감,플라스틱류/장남감,True,True,BOX,811.0,283.0,1203.0,454.0,392.0,171.0,0.024244791666666668,2.2923976608187133
Training,Training/images/플라스틱류/장남감/24_X015_C173_1211/24_X015_C173_1211_3.jpg,Training/labels/플라스틱류/장남감/24_X015_C173_1211/24_X015_C173_1211_3.json,1,플라스틱류/장남감,플라스틱류,장남감,플라스틱류/장남감,True,True,BOX,548.0,597.0,1562.0,1150.0,1014.0,553.0,0.20281467013888888,1.833634719710669
Training,Training/images/플라스틱류/장남감/24_X015_C173_1211/24_X015_C173_1211_3.jpg,Training/labels/플라스틱류/장남감/24_X015_C173_1211/24_X015_C173_1211_3.json,2,플라스틱류/장남감,플라스틱류,밀폐용기,플라스틱류/밀폐용기,False,True,BOX,262.0,27.0,433.0,69.0,171.0,42.0,0.00259765625,4.071428571428571
Training,Training/images/플라스틱류/장남감/24_X085_C501_0329/24_X085_C501_0329_0.jpg,Training/labels/플라스틱류/장남감/24_X085_C501_0329/24_X085_C501_0329_0.json,0,플라스틱류/장남감,플라스틱류,장남감,플라스틱류/장남감,True,True,BOX,707.0,460.0,1157.0,866.0,450.0,406.0,0.06604633003643935,1.1083743842364533
Training,Training/images/플라스틱류/장남감/24_X132_C099_0321/24_X132_C099_0321_4.jpg,Training/labels/플라스틱류/장남감/24_X132_C099_0321/24_X132_C099_0321_4.json,0,플라스틱류/장남감,플라스틱류,장남감,플라스틱류/장남감,True,True,BOX,937.0,199.0,1453.0,708.0,516.0,509.0,0.12647783565547738,1.0137524557956779
Training,Training/images/플라스틱류/장남감/24_X171_C509_0320/24_X171_C509_0320_0.jpg,Training/labels/플라스틱류/장남감/24_X171_C509_0320/24_X171_C509_0320_0.json,0,플라스틱류/장남감,플라스틱류,장남감,플라스틱류/장남감,True,True,BOX,838.0,463.0,1163.0,578.0,325.0,115.0,0.017998161418587393,2.8260869565217392
Training,Training/images/플라스틱류/장남감/24_X269_C509_0329/24_X269_C509_0329_1.jpg,Training/labels/플라스틱류/장남감/24_X269_C509_0329/24_X269_C509_0329_1.json,0,플라스틱류/장남감,플라스틱류,장남감,플라스틱류/장남감,True,True,BOX,96.0,547.0,881.0,1310.0,785.0,763.0,0.2886975340775445,1.0288335517693317
Training,Training/images/플라스틱류/장남감/24_X355_C509_0329/24_X355_C509_0329_3.jpg,Training/labels/플라스틱류/장남감/24_X355_C509_0329/24_X355_C509_0329_3.json,0,플라스틱류/장남감,플라스틱류,장남감,플라스틱류/장남감,True,True,BOX,325.0,633.0,817.0,1201.0,492.0,568.0,0.13469836312105962,0.8661971830985915
Training,Training/images/플라스틱류/장남감/24_X525_C509_0329/24_X525_C509_0329_4.jpg,Training/labels/플라스틱류/장남감/24_X525_C509_0329/24_X525_C509_0329_4.json,0,플라스틱류/장남감,플라스틱류,장남감,플라스틱류/장남감,True,True,BOX,991.0,388.0,1286.0,671.0,295.0,283.0,0.030179955463011162,1.0424028268551238
Training,Training/images/플라스틱류/장남감/24_X544_C999_0328/24_X544_C999_0328_2.jpg,Training/labels/플라스틱류/장남감/24_X544_C999_0328/24_X544_C999_0328_2.json,0,플라스틱류/장남감,플라스틱류,장남감,플라스틱류/장남감,True,True,BOX,225.0,684.0,949.0,1217.0,724.0,533.0,0.1860007326431064,1.3583489681050656
Training,Training/images/형광등/LED전구/25_X002_C024_1105/25_X002_C024_1105_5.jpg,Training/labels/형광등/LED전구/25_X002_C024_1105/25_X002_C024_1105_5.json,0,형광등/LED전구,형광등,LED전구,형광등/LED전구,True,True,BOX,491.0,200.0,918.0,446.0,427.0,246.0,0.0506568287037037,1.7357723577235773
Training,Training/images/형광등/LED전구/25_X003_C012_1026/25_X003_C012_1026_1.jpg,Training/labels/형광등/LED전구/25_X003_C012_1026/25_X003_C012_1026_1.json,0,형광등/LED전구,형광등,LED전구,형광등/LED전구,True,True,BOX,555.0,67.0,1232.0,998.0,677.0,931.0,0.22796838831018518,0.7271750805585392
Training,Training/images/형광등/LED전구/25_X004_C198_1126/25_X004_C198_1126_1.jpg,Training/labels/형광등/LED전구/25_X004_C198_1126/25_X004_C198_1126_1.json,0,형광등/LED전구,형광등,LED전구,형광등/LED전구,True,True,BOX,427.0,682.0,1356.0,972.0,929.0,290.0,0.09744285300925926,3.203448275862069
Training,Training/images/형광등/LED전구/25_X009_C198_1201/25_X009_C198_1201_1.jpg,Training/labels/형광등/LED전구/25_X009_C198_1201/25_X009_C198_1201_1.json,0,형광등/LED전구,형광등,LED전구,형광등/LED전구,True,True,BOX,911.0,547.0,1244.0,764.0,333.0,217.0,0.026136067708333332,1.5345622119815667
Training,Training/images/형광등/LED전구/25_X011_C318_1214/25_X011_C318_1214_3.jpg,Training/labels/형광등/LED전구/25_X011_C318_1214/25_X011_C318_1214_3.json,0,형광등/LED전구,형광등,LED전구,형광등/LED전구,True,True,BOX,852.0,518.0,1247.0,855.0,395.0,337.0,0.04814633969907407,1.172106824925816
Training,Training/images/형광등/LED전구/25_X015_C193_1201/25_X015_C193_1201_1.jpg,Training/labels/형광등/LED전구/25_X015_C193_1201/25_X015_C193_1201_1.json,0,형광등/LED전구,형광등,LED전구,형광등/LED전구,True,True,BOX,299.0,488.0,1723.0,814.0,1424.0,326.0,0.1679050925925926,4.368098159509202
Training,Training/images/형광등/LED전구/25_X018_C015_1116/25_X018_C015_1116_0.jpg,Training/labels/형광등/LED전구/25_X018_C015_1116/25_X018_C015_1116_0.json,0,형광등/LED전구,형광등,LED전구,형광등/LED전구,True,True,BOX,800.0,406.0,960.0,520.0,160.0,114.0,0.008796296296296297,1.4035087719298245
Training,Training/images/형광등/LED전구/25_X020_C192_1201/25_X020_C192_1201_4.jpg,Training/labels/형광등/LED전구/25_X020_C192_1201/25_X020_C192_1201_4.json,0,형광등/LED전구,형광등,LED전구,형광등/LED전구,True,True,BOX,896.0,608.0,1305.0,1016.0,409.0,408.0,0.060355902777777776,1.0024509803921569
Training,Training/images/형광등/LED전구/25_X027_C193_1201/25_X027_C193_1201_2.jpg,Training/labels/형광등/LED전구/25_X027_C193_1201/25_X027_C193_1201_2.json,0,형광등/LED전구,형광등,LED전구,형광등/LED전구,True,True,BOX,488.0,135.0,1592.0,1144.0,1104.0,1009.0,0.40289930555555553,1.0941526263627355
Training,Training/images/형광등/기타/25_X005_C204_1209/25_X005_C204_1209_0.jpg,Training/labels/형광등/기타/25_X005_C204_1209/25_X005_C204_1209_0.json,0,형광등/기타,형광등,기타,형광등/기타,True,True,BOX,370.0,513.0,1194.0,1088.0,824.0,575.0,0.17139845292818956,1.4330434782608696
Training,Training/images/형광등/기타/25_X005_C204_1209/25_X005_C204_1209_2.jpg,Training/labels/형광등/기타/25_X005_C204_1209/25_X005_C204_1209_2.json,0,형광등/기타,형광등,기타,형광등/기타,True,True,BOX,890.0,249.0,1297.0,887.0,407.0,638.0,0.09393488956954678,0.6379310344827587
Training,Training/images/형광등/기타/25_X005_C204_1209/25_X005_C204_1209_3.jpg,Training/labels/형광등/기타/25_X005_C204_1209/25_X005_C204_1209_3.json,0,형광등/기타,형광등,기타,형광등/기타,True,True,BOX,932.0,323.0,1259.0,855.0,327.0,532.0,0.06293195539299191,0.6146616541353384
Training,Training/images/형광등/기타/25_X005_C204_1209/25_X005_C204_1209_4.jpg,Training/labels/형광등/기타/25_X005_C204_1209/25_X005_C204_1209_4.json,0,형광등/기타,형광등,기타,형광등/기타,True,True,BOX,883.0,637.0,1066.0,858.0,183.0,221.0,0.014630366466388286,0.8280542986425339
Training,Training/images/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_1.jpg,Training/labels/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_1.json,0,형광등/기타,형광등,기타,형광등/기타,True,True,BOX,255.0,460.0,583.0,814.0,328.0,354.0,0.04199652777777778,0.9265536723163842
Training,Training/images/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_1.jpg,Training/labels/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_1.json,1,형광등/기타,형광등,기타,형광등/기타,True,True,BOX,1376.0,442.0,1688.0,794.0,312.0,352.0,0.03972222222222222,0.8863636363636364
Training,Training/images/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_2.jpg,Training/labels/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_2.json,0,형광등/기타,형광등,기타,형광등/기타,True,True,BOX,232.0,565.0,545.0,927.0,313.0,362.0,0.04098162615740741,0.8646408839779005
Training,Training/images/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_2.jpg,Training/labels/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_2.json,1,형광등/기타,형광등,기타,형광등/기타,True,True,BOX,1384.0,620.0,1700.0,978.0,316.0,358.0,0.04091724537037037,0.88268156424581
Training,Training/images/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_3.jpg,Training/labels/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_3.json,0,형광등/기타,형광등,기타,형광등/기타,True,True,BOX,466.0,84.0,796.0,387.0,330.0,303.0,0.03616536458333333,1.0891089108910892
Training,Training/images/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_3.jpg,Training/labels/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_3.json,1,형광등/기타,형광등,기타,형광등/기타,True,True,BOX,1069.0,886.0,1504.0,1281.0,435.0,395.0,0.06214735243055555,1.1012658227848102
Training,Training/images/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_4.jpg,Training/labels/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_4.json,0,형광등/기타,형광등,기타,형광등/기타,True,True,BOX,351.0,633.0,688.0,971.0,337.0,338.0,0.041198640046296295,0.9970414201183432
Training,Training/images/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_4.jpg,Training/labels/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_4.json,1,형광등/기타,형광등,기타,형광등/기타,True,True,BOX,1186.0,242.0,1502.0,507.0,316.0,265.0,0.030287905092592594,1.1924528301886792
Training,Training/images/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_5.jpg,Training/labels/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_5.json,0,형광등/기타,형광등,기타,형광등/기타,True,True,BOX,485.0,194.0,767.0,424.0,282.0,230.0,0.02345920138888889,1.2260869565217392
Training,Training/images/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_5.jpg,Training/labels/형광등/기타/25_X009_C198_1208/25_X009_C198_1208_5.json,1,형광등/기타,형광등,기타,형광등/기타,True,True,BOX,1021.0,876.0,1329.0,1271.0,308.0,395.0,0.04400318287037037,0.779746835443038
Training,Training/images/형광등/백열전구/25_X001_C169_1201/25_X001_C169_1201_0.jpg,Training/labels/형광등/백열전구/25_X001_C169_1201/25_X001_C169_1201_0.json,0,형광등/백열전구,형광등,백열전구,형광등/백열전구,True,True,BOX,700.0,448.0,1029.0,811.0,329.0,363.0,0.05759403935185185,0.90633608815427
Training,Training/images/형광등/백열전구/25_X003_C055_1105/25_X003_C055_1105_0.jpg,Training/labels/형광등/백열전구/25_X003_C055_1105/25_X003_C055_1105_0.json,0,형광등/백열전구,형광등,백열전구,형광등/백열전구,True,True,BOX,632.0,264.0,1066.0,644.0,434.0,380.0,0.07953317901234568,1.1421052631578947
Training,Training/images/형광등/백열전구/25_X005_C163_1120/25_X005_C163_1120_2.jpg,Training/labels/형광등/백열전구/25_X005_C163_1120/25_X005_C163_1120_2.json,0,형광등/백열전구,형광등,백열전구,형광등/백열전구,True,True,BOX,605.0,300.0,1373.0,861.0,768.0,561.0,0.20777777777777778,1.3689839572192513
Training,Training/images/형광등/백열전구/25_X005_C169_1211/25_X005_C169_1211_4.jpg,Training/labels/형광등/백열전구/25_X005_C169_1211/25_X005_C169_1211_4.json,0,형광등/백열전구,형광등,백열전구,형광등/백열전구,True,True,BOX,858.0,410.0,1158.0,681.0,300.0,271.0,0.03920717592592592,1.1070110701107012
Training,Training/images/형광등/백열전구/25_X008_C323_1202/25_X008_C323_1202_1.jpg,Training/labels/형광등/백열전구/25_X008_C323_1202/25_X008_C323_1202_1.json,0,형광등/백열전구,형광등,백열전구,형광등/백열전구,True,True,BOX,611.0,436.0,1151.0,766.0,540.0,330.0,0.0859375,1.6363636363636365
Training,Training/images/형광등/백열전구/25_X017_C324_1118/25_X017_C324_1118_0.jpg,Training/labels/형광등/백열전구/25_X017_C324_1118/25_X017_C324_1118_0.json,0,형광등/백열전구,형광등,백열전구,형광등/백열전구,True,True,BOX,898.0,368.0,1388.0,793.0,490.0,425.0,0.07532190393518519,1.1529411764705881
Training,Training/images/형광등/백열전구/25_X020_C038_1203/25_X020_C038_1203_3.jpg,Training/labels/형광등/백열전구/25_X020_C038_1203/25_X020_C038_1203_3.json,0,형광등/백열전구,형광등,백열전구,형광등/백열전구,True,True,BOX,497.0,226.0,868.0,641.0,371.0,415.0,0.07425009645061728,0.8939759036144578
Training,Training/images/형광등/백열전구/25_X129_C900_1210/25_X129_C900_1210_3.jpg,Training/labels/형광등/백열전구/25_X129_C900_1210/25_X129_C900_1210_3.json,0,형광등/백열전구,형광등,백열전구,형광등/백열전구,True,True,BOX,552.0,364.0,1230.0,1203.0,678.0,839.0,0.20574435763888888,0.8081048867699643
Training,Training/images/형광등/백열전구/25_X442_C900_1109/25_X442_C900_1109_0.jpg,Training/labels/형광등/백열전구/25_X442_C900_1109/25_X442_C900_1109_0.json,0,형광등/백열전구,형광등,백열전구,형광등/백열전구,True,True,BOX,921.0,662.0,1084.0,792.0,163.0,130.0,0.007664207175925926,1.2538461538461538
Training,Training/images/형광등/안정기내장형/25_X002_C173_1118/25_X002_C173_1118_3.jpg,Training/labels/형광등/안정기내장형/25_X002_C173_1118/25_X002_C173_1118_3.json,0,형광등/안정기내장형,형광등,안정기내장형,형광등/안정기내장형,True,True,BOX,800.0,297.0,1194.0,1075.0,394.0,778.0,0.11086950231481481,0.506426735218509
Training,Training/images/형광등/안정기내장형/25_X004_C038_1210/25_X004_C038_1210_4.jpg,Training/labels/형광등/안정기내장형/25_X004_C038_1210/25_X004_C038_1210_4.json,0,형광등/안정기내장형,형광등,안정기내장형,형광등/안정기내장형,True,True,BOX,771.0,252.0,1268.0,882.0,497.0,630.0,0.1509982638888889,0.7888888888888889
Training,Training/images/형광등/안정기내장형/25_X005_C188_1111/25_X005_C188_1111_4.jpg,Training/labels/형광등/안정기내장형/25_X005_C188_1111/25_X005_C188_1111_4.json,0,형광등/안정기내장형,형광등,안정기내장형,형광등/안정기내장형,True,True,BOX,742.0,447.0,977.0,867.0,235.0,420.0,0.035698784722222224,0.5595238095238095
Training,Training/images/형광등/안정기내장형/25_X006_C024_1111/25_X006_C024_1111_0.jpg,Training/labels/형광등/안정기내장형/25_X006_C024_1111/25_X006_C024_1111_0.json,0,형광등/안정기내장형,형광등,안정기내장형,형광등/안정기내장형,True,True,BOX,631.0,474.0,1087.0,634.0,456.0,160.0,0.03518518518518519,2.85
Training,Training/images/형광등/안정기내장형/25_X007_C196-1120/25_X007_C196-1120_0.jpg,Training/labels/형광등/안정기내장형/25_X007_C196-1120/25_X007_C196-1120_0.json,0,형광등/안정기내장형,형광등,안정기내장형,형광등/안정기내장형,True,True,BOX,635.0,457.0,1178.0,643.0,543.0,186.0,0.048706597222222224,2.9193548387096775
Training,Training/images/형광등/안정기내장형/25_X014_C196_1201/25_X014_C196_1201_2.jpg,Training/labels/형광등/안정기내장형/25_X014_C196_1201/25_X014_C196_1201_2.json,0,형광등/안정기내장형,형광등,안정기내장형,형광등/안정기내장형,True,True,BOX,598.0,264.0,1289.0,802.0,691.0,538.0,0.17928144290123457,1.2843866171003717
Training,Training/images/형광등/안정기내장형/25_X015_C195_1125/25_X015_C195_1125_0.jpg,Training/labels/형광등/안정기내장형/25_X015_C195_1125/25_X015_C195_1125_0.json,0,형광등/안정기내장형,형광등,안정기내장형,형광등/안정기내장형,True,True,BOX,141.0,459.0,1651.0,901.0,1510.0,442.0,0.24139901620370371,3.416289592760181
Training,Training/images/형광등/안정기내장형/25_X073_C900_1225/25_X073_C900_1225_0.jpg,Training/labels/형광등/안정기내장형/25_X073_C900_1225/25_X073_C900_1225_0.json,0,형광등/안정기내장형,형광등,안정기내장형,형광등/안정기내장형,True,True,BOX,756.0,362.0,1230.0,586.0,474.0,224.0,0.0512037037037037,2.1160714285714284
Training,Training/images/형광등/안정기내장형/25_X145_C900_1225/25_X145_C900_1225_3.jpg,Training/labels/형광등/안정기내장형/25_X145_C900_1225/25_X145_C900_1225_3.json,0,형광등/안정기내장형,형광등,안정기내장형,형광등/안정기내장형,True,True,BOX,585.0,231.0,1308.0,759.0,723.0,528.0,0.18409722222222222,1.3693181818181819
Training,Training/images/형광등/직관형/25_X001_C015_1102/25_X001_C015_1102_1.jpg,Training/labels/형광등/직관형/25_X001_C015_1102/25_X001_C015_1102_1.json,0,형광등/직관형,형광등,직관형,형광등/직관형,True,True,BOX,407.0,348.0,1597.0,545.0,1190.0,197.0,0.11305459104938272,6.040609137055838
Training,Training/images/형광등/직관형/25_X001_C163_1110/25_X001_C163_1110_0.jpg,Training/labels/형광등/직관형/25_X001_C163_1110/25_X001_C163_1110_0.json,0,형광등/직관형,형광등,직관형,형광등/직관형,True,True,BOX,350.0,502.0,1555.0,673.0,1205.0,171.0,0.09937065972222223,7.046783625730995
Training,Training/images/형광등/직관형/25_X001_C209_1105/25_X001_C209_1105_1.jpg,Training/labels/형광등/직관형/25_X001_C209_1105/25_X001_C209_1105_1.json,0,형광등/직관형,형광등,직관형,형광등/직관형,True,True,BOX,42.0,598.0,1812.0,861.0,1770.0,263.0,0.16837022569444443,6.730038022813688
Training,Training/images/형광등/직관형/25_X001_C332_1211/25_X001_C332_1211_3.jpg,Training/labels/형광등/직관형/25_X001_C332_1211/25_X001_C332_1211_3.json,0,형광등/직관형,형광등,직관형,형광등/직관형,True,True,BOX,994.0,81.0,1243.0,945.0,249.0,864.0,0.09222222222222222,0.2881944444444444
Training,Training/images/형광등/직관형/25_X011_C189_1124/25_X011_C189_1124_4.jpg,Training/labels/형광등/직관형/25_X011_C189_1124/25_X011_C189_1124_4.json,0,형광등/직관형,형광등,직관형,형광등/직관형,True,True,BOX,1071.0,111.0,1287.0,1405.0,216.0,1294.0,0.0758203125,0.16692426584234932
Training,Training/images/형광등/직관형/25_X329_C900_1104/25_X329_C900_1104_4.jpg,Training/labels/형광등/직관형/25_X329_C900_1104/25_X329_C900_1104_4.json,0,형광등/직관형,형광등,직관형,형광등/직관형,True,True,BOX,94.0,144.0,1844.0,1202.0,1750.0,1058.0,0.6696686921296297,1.6540642722117203
Training,Training/images/형광등/직관형/25_X350_C900_1210/25_X350_C900_1210_1.jpg,Training/labels/형광등/직관형/25_X350_C900_1210/25_X350_C900_1210_1.json,0,형광등/직관형,형광등,직관형,형광등/직관형,True,True,BOX,513.0,44.0,1788.0,1404.0,1275.0,1360.0,0.6271701388888888,0.9375
Training,Training/images/형광등/직관형/25_X351_C900_1104/25_X351_C900_1104_2.jpg,Training/labels/형광등/직관형/25_X351_C900_1104/25_X351_C900_1104_2.json,0,형광등/직관형,형광등,직관형,형광등/직관형,True,True,BOX,193.0,307.0,1748.0,1066.0,1555.0,759.0,0.4268825954861111,2.048748353096179
Training,Training/images/형광등/직관형/25_X597_C900_1210/25_X597_C900_1210_0.jpg,Training/labels/형광등/직관형/25_X597_C900_1210/25_X597_C900_1210_0.json,0,형광등/직관형,형광등,직관형,형광등/직관형,True,True,BOX,605.0,218.0,758.0,1381.0,153.0,1163.0,0.04826904296875,0.13155631986242478
Training,Training/images/형광등/콤팩트형/25_X001_C026_1109/25_X001_C026_1109_3.jpg,Training/labels/형광등/콤팩트형/25_X001_C026_1109/25_X001_C026_1109_3.json,0,형광등/콤팩트형,형광등,콤팩트형,형광등/콤팩트형,True,True,BOX,731.0,265.0,1138.0,1031.0,407.0,766.0,0.15034818672839506,0.5313315926892951
Training,Training/images/형광등/콤팩트형/25_X002_C039_1210/25_X002_C039_1210_3.jpg,Training/labels/형광등/콤팩트형/25_X002_C039_1210/25_X002_C039_1210_3.json,0,형광등/콤팩트형,형광등,콤팩트형,형광등/콤팩트형,True,True,BOX,799.0,44.0,987.0,897.0,188.0,853.0,0.07733603395061728,0.22039859320046892
Training,Training/images/형광등/콤팩트형/25_X004_C053_1112/25_X004_C053_1112_1.jpg,Training/labels/형광등/콤팩트형/25_X004_C053_1112/25_X004_C053_1112_1.json,0,형광등/콤팩트형,형광등,콤팩트형,형광등/콤팩트형,True,True,BOX,105.0,402.0,1777.0,597.0,1672.0,195.0,0.1572337962962963,8.574358974358974
Training,Training/images/형광등/콤팩트형/25_X007_C323_1202/25_X007_C323_1202_0.jpg,Training/labels/형광등/콤팩트형/25_X007_C323_1202/25_X007_C323_1202_0.json,0,형광등/콤팩트형,형광등,콤팩트형,형광등/콤팩트형,True,True,BOX,495.0,336.0,1316.0,462.0,821.0,126.0,0.04988715277777778,6.515873015873016
Training,Training/images/형광등/콤팩트형/25_X007_C323_1202/25_X007_C323_1202_0.jpg,Training/labels/형광등/콤팩트형/25_X007_C323_1202/25_X007_C323_1202_0.json,1,형광등/콤팩트형,형광등,콤팩트형,형광등/콤팩트형,True,True,BOX,797.0,501.0,1131.0,627.0,334.0,126.0,0.02029513888888889,2.6507936507936507
Training,Training/images/형광등/콤팩트형/25_X012_C320_1217/25_X012_C320_1217_3.jpg,Training/labels/형광등/콤팩트형/25_X012_C320_1217/25_X012_C320_1217_3.json,0,형광등/콤팩트형,형광등,콤팩트형,형광등/콤팩트형,True,True,BOX,742.0,219.0,1019.0,942.0,277.0,723.0,0.09658130787037036,0.3831258644536653
Training,Training/images/형광등/콤팩트형/25_X018_C187_1208/25_X018_C187_1208_4.jpg,Training/labels/형광등/콤팩트형/25_X018_C187_1208/25_X018_C187_1208_4.json,0,형광등/콤팩트형,형광등,백열전구,형광등/백열전구,False,True,BOX,1219.0,596.0,1673.0,1044.0,454.0,448.0,0.07356481481481482,1.0133928571428572
Training,Training/images/형광등/콤팩트형/25_X018_C187_1208/25_X018_C187_1208_4.jpg,Training/labels/형광등/콤팩트형/25_X018_C187_1208/25_X018_C187_1208_4.json,1,형광등/콤팩트형,형광등,콤팩트형,형광등/콤팩트형,True,True,BOX,326.0,143.0,791.0,425.0,465.0,282.0,0.04742838541666667,1.648936170212766
Training,Training/images/형광등/콤팩트형/25_X211_C900_1225/25_X211_C900_1225_3.jpg,Training/labels/형광등/콤팩트형/25_X211_C900_1225/25_X211_C900_1225_3.json,0,형광등/콤팩트형,형광등,콤팩트형,형광등/콤팩트형,True,True,BOX,619.0,226.0,1396.0,841.0,777.0,615.0,0.23044704861111112,1.2634146341463415
Training,Training/images/형광등/콤팩트형/25_X239_C900_1210/25_X239_C900_1210_2.jpg,Training/labels/형광등/콤팩트형/25_X239_C900_1210/25_X239_C900_1210_2.json,0,형광등/콤팩트형,형광등,콤팩트형,형광등/콤팩트형,True,True,BOX,822.0,120.0,1202.0,1238.0,380.0,1118.0,0.15366030092592592,0.33989266547406083
Training,Training/images/형광등/콤팩트형/25_X333_C900_1225/25_X333_C900_1225_0.jpg,Training/labels/형광등/콤팩트형/25_X333_C900_1225/25_X333_C900_1225_0.json,0,형광등/콤팩트형,형광등,콤팩트형,형광등/콤팩트형,True,True,BOX,966.0,350.0,1323.0,684.0,357.0,334.0,0.05750289351851852,1.0688622754491017
Training,Training/images/형광등/환형/25_X002_C324_1208/25_X002_C324_1208_0.jpg,Training/labels/형광등/환형/25_X002_C324_1208/25_X002_C324_1208_0.json,0,형광등/환형,형광등,환형,형광등/환형,True,True,BOX,198.0,420.0,1339.0,1564.0,1141.0,1144.0,0.472115162037037,0.9973776223776224
Training,Training/images/형광등/환형/25_X005_C024_1104/25_X005_C024_1104_2.jpg,Training/labels/형광등/환형/25_X005_C024_1104/25_X005_C024_1104_2.json,0,형광등/환형,형광등,환형,형광등/환형,True,True,BOX,269.0,251.0,1371.0,753.0,1102.0,502.0,0.2667843364197531,2.195219123505976
Training,Training/images/형광등/환형/25_X006_C203_1202/25_X006_C203_1202_3.jpg,Training/labels/형광등/환형/25_X006_C203_1202/25_X006_C203_1202_3.json,0,형광등/환형,형광등,환형,형광등/환형,True,True,BOX,229.0,278.0,1761.0,1041.0,1532.0,763.0,0.42278501157407405,2.0078636959370906
Training,Training/images/형광등/환형/25_X007_C023_1211/25_X007_C023_1211_3.jpg,Training/labels/형광등/환형/25_X007_C023_1211/25_X007_C023_1211_3.json,0,형광등/환형,형광등,환형,형광등/환형,True,True,BOX,573.0,241.0,1241.0,907.0,668.0,666.0,0.21454861111111112,1.003003003003003
Training,Training/images/형광등/환형/25_X007_C045_1202/25_X007_C045_1202_3.jpg,Training/labels/형광등/환형/25_X007_C045_1202/25_X007_C045_1202_3.json,0,형광등/환형,형광등,환형,형광등/환형,True,True,BOX,407.0,231.0,1387.0,869.0,980.0,638.0,0.22614293981481481,1.536050156739812
Training,Training/images/형광등/환형/25_X015_C039_1204/25_X015_C039_1204_1.jpg,Training/labels/형광등/환형/25_X015_C039_1204/25_X015_C039_1204_1.json,0,형광등/환형,형광등,환형,형광등/환형,True,True,BOX,179.0,312.0,1746.0,769.0,1567.0,457.0,0.34535059799382717,3.428884026258206
Training,Training/images/형광등/환형/25_X017_C900_1209/25_X017_C900_1209_0.jpg,Training/labels/형광등/환형/25_X017_C900_1209/25_X017_C900_1209_0.json,0,형광등/환형,형광등,환형,형광등/환형,True,True,BOX,176.0,180.0,873.0,809.0,697.0,629.0,0.2114260223765432,1.1081081081081081
Training,Training/images/형광등/환형/25_X017_C900_1209/25_X017_C900_1209_0.jpg,Training/labels/형광등/환형/25_X017_C900_1209/25_X017_C900_1209_0.json,1,형광등/환형,형광등,콤팩트형,형광등/콤팩트형,False,True,BOX,1239.0,173.0,1535.0,747.0,296.0,574.0,0.08193672839506173,0.5156794425087108
Training,Training/images/형광등/환형/25_X024_C163_1208/25_X024_C163_1208_2.jpg,Training/labels/형광등/환형/25_X024_C163_1208/25_X024_C163_1208_2.json,0,형광등/환형,형광등,환형,형광등/환형,True,True,BOX,336.0,319.0,1599.0,992.0,1263.0,673.0,0.3074359809027778,1.8766716196136701
Training,Training/images/형광등/환형/25_X043_C332_1204/25_X043_C332_1204_0.jpg,Training/labels/형광등/환형/25_X043_C332_1204/25_X043_C332_1204_0.json,0,형광등/환형,형광등,환형,형광등/환형,True,True,BOX,596.0,115.0,1509.0,1004.0,913.0,889.0,0.34793252743484226,1.0269966254218224
