split,image_member,json_member,image_name,folder_major,folder_detail,folder_target_class,width,height,meta_width,meta_height,resolution_match,place,day_night,bounding_count_declared,bounding_count_json,valid_object_count,target_is_annotated,unknown_object_count,sha1,keep_for_processed,exclude_reason
Training,Training/images/형광등/직관형/25_X329_C900_1104/25_X329_C900_1104_4.jpg,Training/labels/형광등/직관형/25_X329_C900_1104/25_X329_C900_1104_4.json,25_X329_C900_1104_4.jpg,형광등,직관형,형광등/직관형,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,f47686ff9cc71edac4b220dc53d6786ed3199a8c,True,
Training,Training/images/형광등/직관형/25_X350_C900_1210/25_X350_C900_1210_1.jpg,Training/labels/형광등/직관형/25_X350_C900_1210/25_X350_C900_1210_1.json,25_X350_C900_1210_1.jpg,형광등,직관형,형광등/직관형,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,c037ce9f0bdf69d74bdfa0ea7ec78b7104f8432c,True,
Training,Training/images/형광등/직관형/25_X351_C900_1104/25_X351_C900_1104_2.jpg,Training/labels/형광등/직관형/25_X351_C900_1104/25_X351_C900_1104_2.json,25_X351_C900_1104_2.jpg,형광등,직관형,형광등/직관형,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,c42086e72688606670cd4a78d5add1e9e5d0f366,True,
Training,Training/images/형광등/직관형/25_X597_C900_1210/25_X597_C900_1210_0.jpg,Training/labels/형광등/직관형/25_X597_C900_1210/25_X597_C900_1210_0.json,25_X597_C900_1210_0.jpg,형광등,직관형,형광등/직관형,1920,1920,1920,1920,True,실외,주간,1,1,1,True,0,c2c8640bbec25ddadfbf48e8bc13a8e67a978e8e,True,
Training,Training/images/형광등/콤팩트형/25_X001_C026_1109/25_X001_C026_1109_3.jpg,Training/labels/형광등/콤팩트형/25_X001_C026_1109/25_X001_C026_1109_3.json,25_X001_C026_1109_3.jpg,형광등,콤팩트형,형광등/콤팩트형,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,b9d4a01c2c5bd0bcd970551e0897985317f0c91f,True,
Training,Training/images/형광등/콤팩트형/25_X002_C039_1210/25_X002_C039_1210_3.jpg,Training/labels/형광등/콤팩트형/25_X002_C039_1210/25_X002_C039_1210_3.json,25_X002_C039_1210_3.jpg,형광등,콤팩트형,형광등/콤팩트형,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,1b9b7d78b1cd3dd9d186f96fc1d3c92e3ccaf103,True,
Training,Training/images/형광등/콤팩트형/25_X004_C053_1112/25_X004_C053_1112_1.jpg,Training/labels/형광등/콤팩트형/25_X004_C053_1112/25_X004_C053_1112_1.json,25_X004_C053_1112_1.jpg,형광등,콤팩트형,형광등/콤팩트형,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,c613288e69d92163f1314bab15b5940000cb4525,True,
Training,Training/images/형광등/콤팩트형/25_X007_C323_1202/25_X007_C323_1202_0.jpg,Training/labels/형광등/콤팩트형/25_X007_C323_1202/25_X007_C323_1202_0.json,25_X007_C323_1202_0.jpg,형광등,콤팩트형,형광등/콤팩트형,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,97924e7c154c484cb54bca276a5aea4a94a00fee,True,
Training,Training/images/형광등/콤팩트형/25_X012_C320_1217/25_X012_C320_1217_3.jpg,Training/labels/형광등/콤팩트형/25_X012_C320_1217/25_X012_C320_1217_3.json,25_X012_C320_1217_3.jpg,형광등,콤팩트형,형광등/콤팩트형,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,7c03818f9df100b9d30c3ea4aaf80a0cbfeea046,True,
Training,Training/images/형광등/콤팩트형/25_X018_C187_1208/25_X018_C187_1208_4.jpg,Training/labels/형광등/콤팩트형/25_X018_C187_1208/25_X018_C187_1208_4.json,25_X018_C187_1208_4.jpg,형광등,콤팩트형,형광등/콤팩트형,1920,1440,1920,1440,True,실외,주간,2,2,2,True,0,a2f282077a8a06386b80971f76fc9a682af62a81,True,
Training,Training/images/형광등/콤팩트형/25_X211_C900_1225/25_X211_C900_1225_3.jpg,Training/labels/형광등/콤팩트형/25_X211_C900_1225/25_X211_C900_1225_3.json,25_X211_C900_1225_3.jpg,형광등,콤팩트형,형광등/콤팩트형,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,061a1d8859b2914bf9aec8cd9337edd31f6b1d3b,True,
Training,Training/images/형광등/콤팩트형/25_X239_C900_1210/25_X239_C900_1210_2.jpg,Training/labels/형광등/콤팩트형/25_X239_C900_1210/25_X239_C900_1210_2.json,25_X239_C900_1210_2.jpg,형광등,콤팩트형,형광등/콤팩트형,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,e9f317ef0d84655e80925a7a1e95c70a2ef1f517,True,
Training,Training/images/형광등/콤팩트형/25_X333_C900_1225/25_X333_C900_1225_0.jpg,Training/labels/형광등/콤팩트형/25_X333_C900_1225/25_X333_C900_1225_0.json,25_X333_C900_1225_0.jpg,형광등,콤팩트형,형광등/콤팩트형,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,43c47e1570936bff21bf8138b4ab2a9ec122cc8b,True,
Training,Training/images/형광등/환형/25_X002_C324_1208/25_X002_C324_1208_0.jpg,Training/labels/형광등/환형/25_X002_C324_1208/25_X002_C324_1208_0.json,25_X002_C324_1208_0.jpg,형광등,환형,형광등/환형,1440,1920,1440,1920,True,실외,주간,1,1,1,True,0,f7f28d11f3e385e964002093575b61f9daad8d11,True,
Training,Training/images/형광등/환형/25_X005_C024_1104/25_X005_C024_1104_2.jpg,Training/labels/형광등/환형/25_X005_C024_1104/25_X005_C024_1104_2.json,25_X005_C024_1104_2.jpg,형광등,환형,형광등/환형,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,5bae995b1404fff791cb64af9e1916f65b8d1ae8,True,
Training,Training/images/형광등/환형/25_X006_C203_1202/25_X006_C203_1202_3.jpg,Training/labels/형광등/환형/25_X006_C203_1202/25_X006_C203_1202_3.json,25_X006_C203_1202_3.jpg,형광등,환형,형광등/환형,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,48287106d5f4548242bb6e321c3c79be081fe393,True,
Training,Training/images/형광등/환형/25_X007_C023_1211/25_X007_C023_1211_3.jpg,Training/labels/형광등/환형/25_X007_C023_1211/25_X007_C023_1211_3.json,25_X007_C023_1211_3.jpg,형광등,환형,형광등/환형,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,80e545b1ab2bd6e46eed679ce46b93e27751b56a,True,
Training,Training/images/형광등/환형/25_X007_C045_1202/25_X007_C045_1202_3.jpg,Training/labels/형광등/환형/25_X007_C045_1202/25_X007_C045_1202_3.json,25_X007_C045_1202_3.jpg,형광등,환형,형광등/환형,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,42ac72b81c81462d8e92dca09cb40c5e8388bc5d,True,
Training,Training/images/형광등/환형/25_X015_C039_1204/25_X015_C039_1204_1.jpg,Training/labels/형광등/환형/25_X015_C039_1204/25_X015_C039_1204_1.json,25_X015_C039_1204_1.jpg,형광등,환형,형광등/환형,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,e2e4b331d5a0cb6bb385856cb2d0b36d9825b3f8,True,
Training,Training/images/형광등/환형/25_X017_C900_1209/25_X017_C900_1209_0.jpg,Training/labels/형광등/환형/25_X017_C900_1209/25_X017_C900_1209_0.json,25_X017_C900_1209_0.jpg,형광등,환형,형광등/환형,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,472d63dd3bb1325d1514be60b34d07d4a4b2204c,True,
Training,Training/images/형광등/환형/25_X024_C163_1208/25_X024_C163_1208_2.jpg,Training/labels/형광등/환형/25_X024_C163_1208/25_X024_C163_1208_2.json,25_X024_C163_1208_2.jpg,형광등,환형,형광등/환형,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,ee1d690cffc09e8ac4e51ced25a965f18be070ae,True,
Training,Training/images/형광등/환형/25_X043_C332_1204/25_X043_C332_1204_0.jpg,Training/labels/형광등/환형/25_X043_C332_1204/25_X043_C332_1204_0.json,25_X043_C332_1204_0.jpg,형광등,환형,형광등/환형,2160,1080,2160,1080,True,실외,주간,1,1,1,True,0,5b6aa98c759782502d1a1d6b2fa05dbac61ee2fc,True,
Validation,Validation/images/고철류/고철/12_X001_C015_0131/12_X001_C015_0131_2.jpg,Validation/labels/고철류/고철/12_X001_C015_0131/12_X001_C015_0131_2.json,12_X001_C015_0131_2.jpg,고철류,고철,고철류/고철,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,5378cc133a5386048b7cf74ac7f58f20ebf966f6,True,
Validation,Validation/images/고철류/고철/12_X054_C509_0407/12_X054_C509_0407_0.jpg,Validation/labels/고철류/고철/12_X054_C509_0407/12_X054_C509_0407_0.json,12_X054_C509_0407_0.jpg,고철류,고철,고철류/고철,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,ec0d2449bb55c811841c35226656eb911fe8a1ed,True,
Validation,Validation/images/고철류/골프채/12_X002_C973_0319/12_X002_C973_0319_3.jpg,Validation/labels/고철류/골프채/12_X002_C973_0319/12_X002_C973_0319_3.json,12_X002_C973_0319_3.jpg,고철류,골프채,고철류/골프채,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,ebee209573d40d459c5dd8a3cdcbf3e22ed77abf,True,
Validation,Validation/images/고철류/골프채/12_X003_C509_0319/12_X003_C509_0319_3.jpg,Validation/labels/고철류/골프채/12_X003_C509_0319/12_X003_C509_0319_3.json,12_X003_C509_0319_3.jpg,고철류,골프채,고철류/골프채,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,377442648621ec163410d2374797ded95628fb9a,True,
Validation,Validation/images/고철류/기타/12_X001_C045_0201/12_X001_C045_0201_2.jpg,Validation/labels/고철류/기타/12_X001_C045_0201/12_X001_C045_0201_2.json,12_X001_C045_0201_2.jpg,고철류,기타,고철류/기타,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,2ea0ed05f84aaf0c07b0b920f3d1098931f85c79,True,
Validation,Validation/images/고철류/기타/12_X012_C045_0130/12_X012_C045_0130_4.jpg,Validation/labels/고철류/기타/12_X012_C045_0130/12_X012_C045_0130_4.json,12_X012_C045_0130_4.jpg,고철류,기타,고철류/기타,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,4ea65b8683197692bc75017f03a14666d56808fe,True,
Validation,Validation/images/고철류/비철금속/12_X002_C187_1109/12_X002_C187_1109_0.jpg,Validation/labels/고철류/비철금속/12_X002_C187_1109/12_X002_C187_1109_0.json,12_X002_C187_1109_0.jpg,고철류,비철금속,고철류/비철금속,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,ca043674a747e31220ce2e18d1d755f5d91241b9,True,
Validation,Validation/images/고철류/비철금속/12_X005_C024_1102/12_X005_C024_1102_3.jpg,Validation/labels/고철류/비철금속/12_X005_C024_1102/12_X005_C024_1102_3.json,12_X005_C024_1102_3.jpg,고철류,비철금속,고철류/비철금속,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,df8bfb08fb55af5b1a383a6ad0c015d701baa672,True,
Validation,Validation/images/고철류/전기프라이팬/12_X004_C045_1125/12_X004_C045_1125_2.jpg,Validation/labels/고철류/전기프라이팬/12_X004_C045_1125/12_X004_C045_1125_2.json,12_X004_C045_1125_2.jpg,고철류,전기프라이팬,고철류/전기프라이팬,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,913d00a095d774c8d631153049c4cf88e496b589,True,
Validation,Validation/images/고철류/전기프라이팬/12_X004_C188_1116/12_X004_C188_1116_4.jpg,Validation/labels/고철류/전기프라이팬/12_X004_C188_1116/12_X004_C188_1116_4.json,12_X004_C188_1116_4.jpg,고철류,전기프라이팬,고철류/전기프라이팬,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,95dcc7890de14876b0a5d8c404604e69c4205e9a,True,
Validation,Validation/images/고철류/주전자/12_X004_C193_1209/12_X004_C193_1209_0.jpg,Validation/labels/고철류/주전자/12_X004_C193_1209/12_X004_C193_1209_0.json,12_X004_C193_1209_0.jpg,고철류,주전자,고철류/주전자,1921,1440,1921,1440,True,실외,주간,2,2,2,True,0,45e15ae49075a6209650cb5cd4992a05ce377088,True,
Validation,Validation/images/고철류/주전자/12_X005_C702_1216/12_X005_C702_1216_3.jpg,Validation/labels/고철류/주전자/12_X005_C702_1216/12_X005_C702_1216_3.json,12_X005_C702_1216_3.jpg,고철류,주전자,고철류/주전자,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,ad504b357b63cb3b0a47d0e1011bfc8f5a6f491e,True,
Validation,Validation/images/고철류/철옷걸이/12_X001_C185_0929/12_X001_C185_0929_4.jpg,Validation/labels/고철류/철옷걸이/12_X001_C185_0929/12_X001_C185_0929_4.json,12_X001_C185_0929_4.jpg,고철류,철옷걸이,고철류/철옷걸이,2341,1080,2341,1080,True,실외,주간,1,1,1,True,0,a7e3ea2133db8c2c8e6cc06de240d7af92b24b52,True,
Validation,Validation/images/고철류/철옷걸이/12_X006_C211_1124/12_X006_C211_1124_3.jpg,Validation/labels/고철류/철옷걸이/12_X006_C211_1124/12_X006_C211_1124_3.json,12_X006_C211_1124_3.jpg,고철류,철옷걸이,고철류/철옷걸이,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,bbe9a6d93143c78e5b11ab0fbdef357a8640eefb,True,
Validation,Validation/images/고철류/프라이팬/12_X005_C058_0207/12_X005_C058_0207_3.jpg,Validation/labels/고철류/프라이팬/12_X005_C058_0207/12_X005_C058_0207_3.json,12_X005_C058_0207_3.jpg,고철류,프라이팬,고철류/프라이팬,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,0d619f398a4cf41c589dbc8d5cf57b08ab72f3e9,True,
Validation,Validation/images/고철류/프라이팬/12_X022_C175_1207/12_X022_C175_1207_0.jpg,Validation/labels/고철류/프라이팬/12_X022_C175_1207/12_X022_C175_1207_0.json,12_X022_C175_1207_0.jpg,고철류,프라이팬,고철류/프라이팬,1921,1440,1921,1440,True,실외,주간,2,2,2,True,0,3e671de616b8c653f41ac22a532cab6b2f51c472,True,
Validation,Validation/images/나무/기타/13_X001_C038_1118/13_X001_C038_1118_3.jpg,Validation/labels/나무/기타/13_X001_C038_1118/13_X001_C038_1118_3.json,13_X001_C038_1118_3.jpg,나무,기타,나무/기타,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,402fa1a3d45fa53ebb6b7b0957980ea5dbb496e1,True,
Validation,Validation/images/나무/기타/13_X016_C058_0202/13_X016_C058_0202_1.jpg,Validation/labels/나무/기타/13_X016_C058_0202/13_X016_C058_0202_1.json,13_X016_C058_0202_1.jpg,나무,기타,나무/기타,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,f8d360e93f663cb100296652796b0e8e4b2cd382,True,
Validation,Validation/images/나무/나무행거/13_X002_C012_1014/13_X002_C012_1014_4.jpg,Validation/labels/나무/나무행거/13_X002_C012_1014/13_X002_C012_1014_4.json,13_X002_C012_1014_4.jpg,나무,나무행거,나무/나무행거,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,a288e224c3b9a69dedf411a7abf12bb9d1cae7c4,True,
Validation,Validation/images/나무/나무행거/13_X004_C061_0131/13_X004_C061_0131_3.jpg,Validation/labels/나무/나무행거/13_X004_C061_0131/13_X004_C061_0131_3.json,13_X004_C061_0131_3.jpg,나무,나무행거,나무/나무행거,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,066c5ed62693f1d60067cd4ace3d84188e9af1bf,True,
Validation,Validation/images/나무/도마/13_X001_C034_1030/13_X001_C034_1030_3.jpg,Validation/labels/나무/도마/13_X001_C034_1030/13_X001_C034_1030_3.json,13_X001_C034_1030_3.jpg,나무,도마,나무/도마,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,47471a544674772e1d101324f80870d944a70b1a,True,
Validation,Validation/images/나무/도마/13_X001_C036_1026/13_X001_C036_1026_3.jpg,Validation/labels/나무/도마/13_X001_C036_1026/13_X001_C036_1026_3.json,13_X001_C036_1026_3.jpg,나무,도마,나무/도마,1920,1920,1920,1920,True,실외,주간,1,1,1,True,0,1622f42d2f7ad1a4fb95936f78073011ce6d2eaa,True,
Validation,Validation/images/나무/액자/13_X002_C162_1126/13_X002_C162_1126_4.jpg,Validation/labels/나무/액자/13_X002_C162_1126/13_X002_C162_1126_4.json,13_X002_C162_1126_4.jpg,나무,액자,나무/액자,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,475d90ad53fc5fb176343d4568ccf04f9ff6fdde,True,
Validation,Validation/images/나무/액자/13_X003_C044_1030_6/13_X003_C044_1030_6_2.jpg,Validation/labels/나무/액자/13_X003_C044_1030_6/13_X003_C044_1030_6_2.json,13_X003_C044_1030_6_2.jpg,나무,액자,나무/액자,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,0afc8175275f142dae63e963acce1c5da8160921,True,
Validation,Validation/images/나무/장식품/13_X023_C803_0129/13_X023_C803_0129_0.jpg,Validation/labels/나무/장식품/13_X023_C803_0129/13_X023_C803_0129_0.json,13_X023_C803_0129_0.jpg,나무,장식품,나무/장식품,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,330d66603869cbf1a91c2b268d0073bb129d90e2,True,
Validation,Validation/images/나무/장식품/13_X085_C024_0225/13_X085_C024_0225_5.jpg,Validation/labels/나무/장식품/13_X085_C024_0225/13_X085_C024_0225_5.json,13_X085_C024_0225_5.jpg,나무,장식품,나무/장식품,1921,1080,1921,1080,True,실외,주간,2,2,2,True,0,2c7eaf4c0eab83f50e166e223452da4ec3924704,True,
Validation,Validation/images/나무/주걱/13_X057_C553_0122/13_X057_C553_0122_1.jpg,Validation/labels/나무/주걱/13_X057_C553_0122/13_X057_C553_0122_1.json,13_X057_C553_0122_1.jpg,나무,주걱,나무/주걱,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,118846c72bef5688aaf45443390383a04720b342,True,
Validation,Validation/images/나무/주걱/13_X215_C509_0314/13_X215_C509_0314_2.jpg,Validation/labels/나무/주걱/13_X215_C509_0314/13_X215_C509_0314_2.json,13_X215_C509_0314_2.jpg,나무,주걱,나무/주걱,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,cc50a085df960d9f7be8404d21a8611a9dafb4cc,True,
Validation,Validation/images/나무/주방용품/13_X015_C023_0306/13_X015_C023_0306_1.jpg,Validation/labels/나무/주방용품/13_X015_C023_0306/13_X015_C023_0306_1.json,13_X015_C023_0306_1.jpg,나무,주방용품,나무/주방용품,1921,1081,1921,1081,True,실외,주간,2,2,2,True,0,a3b55468f22c44af47fa898cda63ad5f62600651,True,
Validation,Validation/images/나무/주방용품/13_X287_C999_0317/13_X287_C999_0317_4.jpg,Validation/labels/나무/주방용품/13_X287_C999_0317/13_X287_C999_0317_4.json,13_X287_C999_0317_4.jpg,나무,주방용품,나무/주방용품,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,d33ae43ad4e9c49d6a2895e564752b81ccde96dd,True,
Validation,Validation/images/나무/포장재/13_X002_C055_0129/13_X002_C055_0129_4.jpg,Validation/labels/나무/포장재/13_X002_C055_0129/13_X002_C055_0129_4.json,13_X002_C055_0129_4.jpg,나무,포장재,나무/포장재,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,dcca526d49944a0857353ea87bbb405fe12f553c,True,
Validation,Validation/images/나무/포장재/13_X154_C050_0226/13_X154_C050_0226_2.jpg,Validation/labels/나무/포장재/13_X154_C050_0226/13_X154_C050_0226_2.json,13_X154_C050_0226_2.jpg,나무,포장재,나무/포장재,1921,1080,1921,1080,True,실외,주간,2,2,2,True,0,577a13d2de05b0620c22cb0004680f5c2882a3f7,True,
Validation,Validation/images/도기류/그릇류/14_X014_C055_1120/14_X014_C055_1120_3.jpg,Validation/labels/도기류/그릇류/14_X014_C055_1120/14_X014_C055_1120_3.json,14_X014_C055_1120_3.jpg,도기류,그릇류,도기류/그릇류,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,3406e56fcef3ebe1304a35c89592abe277dd0b4c,True,
Validation,Validation/images/도기류/그릇류/14_X014_C701_1229/14_X014_C701_1229_2.jpg,Validation/labels/도기류/그릇류/14_X014_C701_1229/14_X014_C701_1229_2.json,14_X014_C701_1229_2.jpg,도기류,그릇류,도기류/그릇류,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,90b485f6dc665c94370f54a037600a5e7d6dd503,True,
Validation,Validation/images/도기류/기타/14_X007_C508_0408/14_X007_C508_0408_1.jpg,Validation/labels/도기류/기타/14_X007_C508_0408/14_X007_C508_0408_1.json,14_X007_C508_0408_1.jpg,도기류,기타,도기류/기타,1921,1080,1921,1080,True,실내,주간,1,1,1,True,0,a40990f040714373f4901f154f502efbf1687a38,True,
Validation,Validation/images/도기류/기타/14_X022_C508_0408/14_X022_C508_0408_3.jpg,Validation/labels/도기류/기타/14_X022_C508_0408/14_X022_C508_0408_3.json,14_X022_C508_0408_3.jpg,도기류,기타,도기류/기타,1921,1440,1921,1440,True,실내,주간,1,1,1,True,0,9551daf07044a65ffe3463512ce3269498ddd248,True,
Validation,Validation/images/도기류/뚝배기/14_X001_C187_1112/14_X001_C187_1112_3.jpg,Validation/labels/도기류/뚝배기/14_X001_C187_1112/14_X001_C187_1112_3.json,14_X001_C187_1112_3.jpg,도기류,뚝배기,도기류/뚝배기,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,6fdc517cb83ea6123f66726d8280b8eb46fb2586,True,
Validation,Validation/images/도기류/뚝배기/14_X019_C323_0116/14_X019_C323_0116_0.jpg,Validation/labels/도기류/뚝배기/14_X019_C323_0116/14_X019_C323_0116_0.json,14_X019_C323_0116_0.jpg,도기류,뚝배기,도기류/뚝배기,1440,1920,1440,1920,True,실외,주간,1,1,1,True,0,37f97a24fc4e372d024ef10f9e4eb6e8764db51a,True,
Validation,Validation/images/도기류/받침/14_X094_C509_0414/14_X094_C509_0414_4.jpg,Validation/labels/도기류/받침/14_X094_C509_0414/14_X094_C509_0414_4.json,14_X094_C509_0414_4.jpg,도기류,받침,도기류/받침,2160,1080,2160,1080,True,실외,주간,2,2,2,True,0,72efc52b44bb17c3724213c16d6f389ebf0d6be2,True,
Validation,Validation/images/도기류/받침/14_X167_C900_0317/14_X167_C900_0317_2.jpg,Validation/labels/도기류/받침/14_X167_C900_0317/14_X167_C900_0317_2.json,14_X167_C900_0317_2.jpg,도기류,받침,도기류/받침,1921,1080,1921,1080,True,실내,주간,1,1,1,True,0,cda9a2aa321f8f983ce0ee0b6a0c4387bd210801,True,
Validation,Validation/images/도기류/병/14_X003_C324_1118/14_X003_C324_1118_0.jpg,Validation/labels/도기류/병/14_X003_C324_1118/14_X003_C324_1118_0.json,14_X003_C324_1118_0.jpg,도기류,병,도기류/병,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,dcc92afed47ef9c465fe94d4bd78fa0970269828,True,
Validation,Validation/images/도기류/병/14_X004_C163_1203/14_X004_C163_1203_4.jpg,Validation/labels/도기류/병/14_X004_C163_1203/14_X004_C163_1203_4.json,14_X004_C163_1203_4.jpg,도기류,병,도기류/병,1921,1440,1921,1440,True,실외,주간,1,1,1,False,0,5f1a74042967876a00c3fa40ad368876a92709b6,False,folder_target_not_in_json
Validation,Validation/images/도기류/장식품/14_X001_C015_1119/14_X001_C015_1119_3.jpg,Validation/labels/도기류/장식품/14_X001_C015_1119/14_X001_C015_1119_3.json,14_X001_C015_1119_3.jpg,도기류,장식품,도기류/장식품,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,f4e0f1af35b1ef3c3bc6ac33d9c1dae04d04b28a,True,
Validation,Validation/images/도기류/장식품/14_X011_C169_1203/14_X011_C169_1203_2.jpg,Validation/labels/도기류/장식품/14_X011_C169_1203/14_X011_C169_1203_2.json,14_X011_C169_1203_2.jpg,도기류,장식품,도기류/장식품,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,7fdadf4060d4efbbee31a1a8a9a1697cac11d1f1,True,
Validation,Validation/images/도기류/주전자/14_X002_C195_1109/14_X002_C195_1109_3.jpg,Validation/labels/도기류/주전자/14_X002_C195_1109/14_X002_C195_1109_3.json,14_X002_C195_1109_3.jpg,도기류,주전자,도기류/주전자,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,36f078d243c442b05f6c994014c1df436df90e1d,True,
Validation,Validation/images/도기류/주전자/14_X003_C192_1117/14_X003_C192_1117_1.jpg,Validation/labels/도기류/주전자/14_X003_C192_1117/14_X003_C192_1117_1.json,14_X003_C192_1117_1.jpg,도기류,주전자,도기류/주전자,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,84fab8cf849b8d6438af1a88b91d639dabc8f0ab,True,
Validation,Validation/images/도기류/컵/14_X001_C172_1006/14_X001_C172_1006_2.jpg,Validation/labels/도기류/컵/14_X001_C172_1006/14_X001_C172_1006_2.json,14_X001_C172_1006_2.jpg,도기류,컵,도기류/컵,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,5039bc249dbf203431c2b4c06519cffac4fc91b9,True,
Validation,Validation/images/도기류/컵/14_X027_C045_0128/14_X027_C045_0128_0.jpg,Validation/labels/도기류/컵/14_X027_C045_0128/14_X027_C045_0128_0.json,14_X027_C045_0128_0.jpg,도기류,컵,도기류/컵,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,26eb441fc2d08e6e58c9d56971a785d50a4bee9a,True,
Validation,Validation/images/도기류/항아리/14_X001_C016_1029/14_X001_C016_1029_3.jpg,Validation/labels/도기류/항아리/14_X001_C016_1029/14_X001_C016_1029_3.json,14_X001_C016_1029_3.jpg,도기류,항아리,도기류/항아리,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,d5182925c7ac39870e97de9b4e2aaaea4d174230,True,
Validation,Validation/images/도기류/항아리/14_X002_C024_1210/14_X002_C024_1210_0.jpg,Validation/labels/도기류/항아리/14_X002_C024_1210/14_X002_C024_1210_0.json,14_X002_C024_1210_0.jpg,도기류,항아리,도기류/항아리,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,99d646dfb1e22bfd83eb438cb76f282faa12acca,True,
Validation,Validation/images/도기류/화분/14_X005_C045_1118/14_X005_C045_1118_1.jpg,Validation/labels/도기류/화분/14_X005_C045_1118/14_X005_C045_1118_1.json,14_X005_C045_1118_1.jpg,도기류,화분,도기류/화분,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,6998bf1faf00b3a6a3533a1b4bb34cf89540def1,True,
Validation,Validation/images/도기류/화분/14_X005_C704_0106/14_X005_C704_0106_3.jpg,Validation/labels/도기류/화분/14_X005_C704_0106/14_X005_C704_0106_3.json,14_X005_C704_0106_3.jpg,도기류,화분,도기류/화분,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,9efd111bddce0d0268f032b5da2d8e9ad48c46fe,True,
Validation,Validation/images/비닐/과자봉지/15_X371_C889_0330/15_X371_C889_0330_4.jpg,Validation/labels/비닐/과자봉지/15_X371_C889_0330/15_X371_C889_0330_4.json,15_X371_C889_0330_4.jpg,비닐,과자봉지,비닐/과자봉지,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,8893c7181d72850cd211a63ac22e5561f8328470,True,
Validation,Validation/images/비닐/과자봉지/15_X396_C888_0330/15_X396_C888_0330_2.jpg,Validation/labels/비닐/과자봉지/15_X396_C888_0330/15_X396_C888_0330_2.json,15_X396_C888_0330_2.jpg,비닐,과자봉지,비닐/과자봉지,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,e5bc08d94d103a832eaced75dcf135fc7832ecef,True,
